ticker symbol	DBMS	db type	total ms	start time	end time	host name	no. cores	operating system	total DDL ms	drop constr. ms	add constr. ms	total DML ms	constraints
timescale	TimescaleDB	client	3943	2022-12-22 13:40:13.271900000	2022-12-22 13:40:17.214919100	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	811	0	0	3132	active
yugabyte	YugabyteDB	client	10801	2022-12-22 13:41:40.536449700	2022-12-22 13:41:51.337794500	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	5096	0	0	5705	active
agens	AgensGraph	client	3617	2022-12-22 13:42:28.699556400	2022-12-22 13:42:32.317157300	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	650	0	77	2967	inactive
cockroach	CockroachDB	client	6745	2022-12-22 13:43:11.636923000	2022-12-22 13:43:18.382093000	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1384	0	417	5361	inactive
cubrid	CUBRID	client	6144	2022-12-22 13:44:03.108982500	2022-12-22 13:44:09.253500900	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	557	68	88	5587	inactive
derby	Apache Derby	client	13229	2022-12-22 13:45:00.925764000	2022-12-22 13:45:14.154822700	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1857	222	333	11372	inactive
derby_emb	Apache Derby	embedded	13603	2022-12-22 13:45:17.323893200	2022-12-22 13:45:30.927077600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	8724	2172	295	4879	inactive
exasol	Exasol	client	3789	2022-12-22 13:48:46.097506400	2022-12-22 13:48:49.887091800	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	967	22	109	2822	inactive
firebird	Firebird	client	58231	2022-12-22 13:49:46.171668800	2022-12-22 13:50:44.402976900	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1520	348	188	56711	inactive
hsqldb	HSQLDB	client	17586	2022-12-22 13:51:19.153093100	2022-12-22 13:51:36.739111800	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	658	44	44	16928	inactive
ibmdb2	IBM Db2 Database	client	26754	2022-12-22 13:57:16.352254700	2022-12-22 13:57:43.106264500	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	4225	877	288	22529	inactive
informix	IBM Informix	client	12044	2022-12-22 14:02:11.013604800	2022-12-22 14:02:23.058316600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	854	46	155	11190	inactive
mariadb	MariaDB Server	client	7441	2022-12-22 14:03:12.931857000	2022-12-22 14:03:20.373470700	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	4615	3779	216	2826	inactive
mimer	Mimer SQL	client	12662	2022-12-22 14:03:59.578269200	2022-12-22 14:04:12.240842400	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	917	101	292	11745	inactive
mysql	MySQL Database	client	19138	2022-12-22 14:05:48.398007600	2022-12-22 14:06:07.536735700	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	13885	12903	233	5253	inactive
oracle	Oracle Database	client	15386	2022-12-22 14:09:06.042334100	2022-12-22 14:09:21.428541600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	4994	144	3760	10392	inactive
percona	Percona Server for MySQL	client	19032	2022-12-22 14:10:42.687825900	2022-12-22 14:11:01.719943900	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	13494	12513	256	5538	inactive
postgresql	PostgreSQL	client	3615	2022-12-22 14:11:41.337659900	2022-12-22 14:11:44.953271300	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	696	0	86	2919	inactive
sqlserver	MS SQL Server	client	4933	2022-12-22 14:12:32.004964500	2022-12-22 14:12:36.938724200	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1601	244	400	3332	inactive
timescale	TimescaleDB	client	3932	2022-12-22 14:13:17.743042900	2022-12-22 14:13:21.675259500	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	908	0	83	3024	inactive
yugabyte	YugabyteDB	client	11346	2022-12-22 14:14:14.095074900	2022-12-22 14:14:25.442001100	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	5828	0	795	5518	inactive
