ticker symbol	DBMS	db type	total ms	start time	end time	host name	no. cores	operating system	total DDL ms	drop constr. ms	add constr. ms	total DML ms	constraints
informix	IBM Informix	client	14934	2021-09-10 12:25:44.434634900	2021-09-10 12:25:59.368893400	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1876	0	0	13058	active
mariadb	MariaDB Server	client	3881	2021-09-10 12:26:42.260934400	2021-09-10 12:26:46.142514700	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	547	0	0	3334	active
mimer	Mimer SQL	client	13368	2021-09-10 12:27:19.505650600	2021-09-10 12:27:32.873986800	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	502	0	0	12866	active
monetdb	MonetDB	client	7916	2021-09-10 12:27:40.857860700	2021-09-10 12:27:48.774379000	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	873	0	0	7043	active
mysql	MySQL Database	client	5995	2021-09-10 12:28:52.804161500	2021-09-10 12:28:58.799296700	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	747	0	0	5248	active
mysql_trino	MySQL Database	trino	1999897	2021-09-10 12:30:37.210600400	2021-09-10 13:03:57.107931400	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1663	0	0	1998234	active - no choice
omnisci	OmniSciDB	client	36638	2021-09-10 13:05:04.035836000	2021-09-10 13:05:40.674192300	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	5069	0	0	31569	active - no choice
oracle	Oracle Database	client	12103	2021-09-10 13:06:54.119187800	2021-09-10 13:07:06.222555500	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1073	0	0	11030	active
oracle_trino	Oracle Database	trino	1589925	2021-09-10 13:08:53.453725200	2021-09-10 13:35:23.379165300	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1076	0	0	1588849	active - no choice
percona	Percona Server for MySQL	client	13039	2021-09-10 13:36:41.664666900	2021-09-10 13:36:54.704382000	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1673	0	0	11366	active
postgresql	PostgreSQL	client	4030	2021-09-10 13:37:31.812356800	2021-09-10 13:37:35.842686600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	702	0	0	3328	active
postgresql_trino	PostgreSQL	trino	522438	2021-09-10 13:38:42.038517600	2021-09-10 13:47:24.477261000	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	784	0	0	521654	active - no choice
sqlite	SQLite	embedded	6516	2021-09-10 13:47:25.643879300	2021-09-10 13:47:32.160415600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	931	0	0	5585	active - no choice
sqlserver	MS SQL Server	client	4631	2021-09-10 13:48:06.453851100	2021-09-10 13:48:11.085664700	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1144	0	0	3487	active
sqlserver_trino	MS SQL Server	trino	1050856	2021-09-10 13:49:21.666041600	2021-09-10 14:06:52.522501200	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1070	0	0	1049786	active - no choice
timescale	TimescaleDB	client	4094	2021-09-10 14:07:26.486403300	2021-09-10 14:07:30.580694400	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	815	0	0	3279	active
yugabyte	YugabyteDB	client	13274	2021-09-10 14:08:25.825286900	2021-09-10 14:08:39.099302500	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	6652	0	0	6622	active
agens	AgensGraph	client	4018	2021-09-10 14:09:11.973072200	2021-09-10 14:09:15.991939600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	805	0	74	3213	inactive
cubrid	CUBRID	client	6320	2021-09-10 14:09:48.873929800	2021-09-10 14:09:55.194799200	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	562	72	79	5758	inactive
derby	Apache Derby	client	15617	2021-09-10 14:10:38.406234900	2021-09-10 14:10:54.024103300	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	3930	215	320	11687	inactive
derby_emb	Apache Derby	embedded	13797	2021-09-10 14:10:55.103184900	2021-09-10 14:11:08.900302500	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	8773	1993	295	5024	inactive
exasol	Exasol	client	3950	2021-09-10 14:13:12.573115800	2021-09-10 14:13:16.523682800	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	939	21	115	3011	inactive
firebird	Firebird	client	70636	2021-09-10 14:14:02.657546800	2021-09-10 14:15:13.293550900	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1558	361	184	69078	inactive
hsqldb	HSQLDB	client	17986	2021-09-10 14:15:46.385208400	2021-09-10 14:16:04.372156800	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	656	47	57	17330	inactive
ibmdb2	IBM Db2 Database	client	25507	2021-09-10 14:21:07.210943600	2021-09-10 14:21:32.718587100	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	4387	917	359	21120	inactive
informix	IBM Informix	client	15007	2021-09-10 14:25:41.624833400	2021-09-10 14:25:56.631887600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	2049	49	161	12958	inactive
mariadb	MariaDB Server	client	7312	2021-09-10 14:26:39.523651700	2021-09-10 14:26:46.835919400	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	4120	3393	179	3192	inactive
mimer	Mimer SQL	client	13970	2021-09-10 14:27:20.203176300	2021-09-10 14:27:34.173573100	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	872	108	271	13098	inactive
monetdb	MonetDB	client	6856	2021-09-10 14:27:42.098512000	2021-09-10 14:27:48.954571000	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	992	0	120	5864	inactive
mysql	MySQL Database	client	18638	2021-09-10 14:28:53.054364300	2021-09-10 14:29:11.693074700	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	13507	12532	232	5131	inactive
oracle	Oracle Database	client	15614	2021-09-10 14:30:15.865113000	2021-09-10 14:30:31.480086200	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	4491	120	3356	11123	inactive
percona	Percona Server for MySQL	client	18334	2021-09-10 14:31:40.842177000	2021-09-10 14:31:59.176283200	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	12846	11812	333	5488	inactive
postgresql	PostgreSQL	client	4008	2021-09-10 14:32:33.035066600	2021-09-10 14:32:37.043404200	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	769	0	75	3239	inactive
sqlserver	MS SQL Server	client	4606	2021-09-10 14:33:10.113906700	2021-09-10 14:33:14.720200300	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	1561	234	323	3045	inactive
timescale	TimescaleDB	client	3996	2021-09-10 14:33:54.005156400	2021-09-10 14:33:58.001578300	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	842	0	80	3154	inactive
yugabyte	YugabyteDB	client	13343	2021-09-10 14:34:30.889880700	2021-09-10 14:34:44.233694200	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	6983	0	389	6360	inactive
