ticker symbol	DBMS	db type	total ms	start time	end time	host name	no. cores	operating system	total DDL ms	drop constr. ms	add constr. ms	total DML ms	constraints
hsqldb	HSQLDB	client	17382	2021-12-14 10:41:19.256431400	2021-12-14 10:41:36.638931800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	575	0	0	16807	active
hsqldb_emb	HSQLDB	embedded	2848	2021-12-14 10:41:37.341431500	2021-12-14 10:41:40.189431600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	461	0	0	2387	active
ibmdb2	IBM Db2 Database	client	24020	2021-12-14 10:46:49.310842000	2021-12-14 10:47:13.331341800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	3019	0	0	21001	active
informix	IBM Informix	client	17362	2021-12-14 10:52:43.859842500	2021-12-14 10:53:01.221842800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	1841	0	0	15521	active
mariadb	MariaDB Server	client	3688	2021-12-14 10:55:18.942823600	2021-12-14 10:55:22.630823800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	512	0	0	3176	active
mimer	Mimer SQL	client	8091	2021-12-14 10:57:07.524327400	2021-12-14 10:57:15.615825100	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	454	0	0	7637	active
monetdb	MonetDB	client	9435	2021-12-14 10:59:06.177327600	2021-12-14 10:59:15.612823500	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	908	0	0	8527	active
mysql	MySQL Database	client	6409	2021-12-14 11:00:25.436823200	2021-12-14 11:00:31.845824200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	720	0	0	5689	active
mysql_trino	MySQL Database	trino	434160	2021-12-14 11:02:19.925823500	2021-12-14 11:09:34.086325300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	1492	0	0	432668	active - no choice
omnisci	OmniSciDB	client	37162	2021-12-14 11:11:52.453823300	2021-12-14 11:12:29.615903500	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	5117	0	0	32045	active - no choice
oracle	Oracle Database	client	13685	2021-12-14 11:13:41.955403500	2021-12-14 11:13:55.641402900	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	878	0	0	12807	active
oracle_trino	Oracle Database	trino	301071	2021-12-14 11:15:51.676904500	2021-12-14 11:20:52.748404600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	843	0	0	300228	active - no choice
percona	Percona Server for MySQL	client	6670	2021-12-14 11:23:12.325403700	2021-12-14 11:23:18.996403100	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	732	0	0	5938	active
postgresql	PostgreSQL	client	4086	2021-12-14 11:23:59.939904400	2021-12-14 11:24:04.026405000	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	653	0	0	3433	active
postgresql_trino	PostgreSQL	trino	462474	2021-12-14 11:25:21.370403100	2021-12-14 11:33:03.844403800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	671	0	0	461803	active - no choice
sqlite	SQLite	embedded	3672	2021-12-14 11:33:04.573903200	2021-12-14 11:33:08.246404700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	787	0	0	2885	active - no choice
sqlserver	MS SQL Server	client	5262	2021-12-14 11:33:46.471403100	2021-12-14 11:33:51.733904000	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	1020	0	0	4242	active
sqlserver_trino	MS SQL Server	trino	674708	2021-12-14 11:35:09.597902900	2021-12-14 11:46:24.306403400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	921	0	0	673787	active - no choice
timescale	TimescaleDB	client	4168	2021-12-14 11:48:19.260903400	2021-12-14 11:48:23.429403800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	730	0	0	3438	active
yugabyte	YugabyteDB	client	13124	2021-12-14 11:51:02.591403000	2021-12-14 11:51:15.715404000	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	6381	0	0	6743	active
agens	AgensGraph	client	3894	2021-12-14 11:51:52.627403000	2021-12-14 11:51:56.521903700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	833	0	71	3061	inactive
cubrid	CUBRID	client	6558	2021-12-14 11:52:33.447403000	2021-12-14 11:52:40.005404800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	625	69	92	5933	inactive
derby	Apache Derby	client	15232	2021-12-14 11:53:29.569403400	2021-12-14 11:53:44.801457200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	3900	199	340	11332	inactive
derby_emb	Apache Derby	embedded	15866	2021-12-14 11:53:45.503903700	2021-12-14 11:54:01.369904200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	7514	783	240	8352	inactive
exasol	Exasol	client	4191	2021-12-14 11:56:09.835404000	2021-12-14 11:56:14.026904400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	867	23	109	3324	inactive
firebird	Firebird	client	72177	2021-12-14 11:57:06.353402600	2021-12-14 11:58:18.530403700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	1444	373	187	70733	inactive
hsqldb	HSQLDB	client	17618	2021-12-14 11:58:57.825403200	2021-12-14 11:59:15.443906800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	665	48	46	16953	inactive
ibmdb2	IBM Db2 Database	client	24325	2021-12-14 12:04:24.645903300	2021-12-14 12:04:48.971403800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	4327	865	409	19998	inactive
informix	IBM Informix	client	17354	2021-12-14 12:08:44.178902900	2021-12-14 12:09:01.532903600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	2047	50	178	15307	inactive
mariadb	MariaDB Server	client	6954	2021-12-14 12:09:48.827403000	2021-12-14 12:09:55.781903700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	3703	3035	163	3251	inactive
mimer	Mimer SQL	client	8668	2021-12-14 12:10:33.396479800	2021-12-14 12:10:42.064980900	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	789	107	177	7879	inactive
monetdb	MonetDB	client	8120	2021-12-14 12:10:54.764480800	2021-12-14 12:11:02.884981200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	1022	0	138	7098	inactive
mysql	MySQL Database	client	18404	2021-12-14 12:12:12.175481400	2021-12-14 12:12:30.579980200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	13008	12024	247	5396	inactive
oracle	Oracle Database	client	16041	2021-12-14 12:13:41.632980000	2021-12-14 12:13:57.674480900	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	4463	135	3535	11578	inactive
percona	Percona Server for MySQL	client	18428	2021-12-14 12:15:11.756980700	2021-12-14 12:15:30.184981700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	12454	11546	198	5974	inactive
postgresql	PostgreSQL	client	3705	2021-12-14 12:16:09.088980600	2021-12-14 12:16:12.794481100	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	683	0	78	3022	inactive
sqlserver	MS SQL Server	client	5182	2021-12-14 12:16:50.554981200	2021-12-14 12:16:55.737980600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	1440	229	285	3742	inactive
timescale	TimescaleDB	client	3917	2021-12-14 12:17:37.860980700	2021-12-14 12:17:41.777981300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	865	0	82	3052	inactive
yugabyte	YugabyteDB	client	13323	2021-12-14 12:18:18.285981600	2021-12-14 12:18:31.609481200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	6974	0	394	6349	inactive
