ticker symbol	DBMS	db type	total ms	start time	end time	host name	no. cores	operating system	total DDL ms	drop constr. ms	add constr. ms	total DML ms	constraints
hsqldb	HSQLDB	client	17342	2022-12-22 09:41:00.359506500	2022-12-22 09:41:17.701581600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	676	46	47	16666	inactive
ibmdb2	IBM Db2 Database	client	24612	2022-12-22 09:46:58.306226300	2022-12-22 09:47:22.918686000	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	4418	932	303	20194	inactive
informix	IBM Informix	client	16900	2022-12-22 09:51:40.193403300	2022-12-22 09:51:57.093947000	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	856	55	181	16044	inactive
mariadb	MariaDB Server	client	7635	2022-12-22 09:52:47.207703800	2022-12-22 09:52:54.842771100	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	4234	3476	189	3401	inactive
mimer	Mimer SQL	client	8635	2022-12-22 09:53:34.559612200	2022-12-22 09:53:43.195426900	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	766	112	182	7869	inactive
mysql	MySQL Database	client	20096	2022-12-22 09:55:20.860816800	2022-12-22 09:55:40.957372900	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	14210	13160	327	5886	inactive
oracle	Oracle Database	client	15730	2022-12-22 09:59:36.882636500	2022-12-22 09:59:52.613489800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	4465	144	3471	11265	inactive
percona	Percona Server for MySQL	client	19051	2022-12-22 10:01:16.165549000	2022-12-22 10:01:35.216902100	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	12982	12014	204	6069	inactive
postgresql	PostgreSQL	client	3678	2022-12-22 10:02:16.481756500	2022-12-22 10:02:20.159756800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	636	0	80	3042	inactive
sqlserver	MS SQL Server	client	5413	2022-12-22 10:03:05.980414600	2022-12-22 10:03:11.394325300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	1439	242	348	3974	inactive
timescale	TimescaleDB	client	4057	2022-12-22 10:03:52.516080000	2022-12-22 10:03:56.573495400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	823	0	83	3234	inactive
yugabyte	YugabyteDB	client	11612	2022-12-22 10:04:48.554604200	2022-12-22 10:05:00.167105000	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	5798	0	779	5814	inactive
