ticker symbol	DBMS	client / embedded	runtime in seconds	start time	end time	host name	no. cores	operating system
informix	informix	IBM Informix	10	2020-08-13 06:57:11.250468000	2020-08-13 06:57:22.031000000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
mariadb	mariadb	MariaDB Server	5	2020-08-13 06:58:03.828181000	2020-08-13 06:58:09.717164000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
mariadb	mariadb	MariaDB Server	5	2020-08-13 06:58:10.182386000	2020-08-13 06:58:16.038450000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
mimer	mimer	Mimer SQL	30	2020-08-13 06:59:00.491791000	2020-08-13 06:59:30.904423000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
mimer	mimer	Mimer SQL	30	2020-08-13 06:59:31.346638000	2020-08-13 07:00:01.691304000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
mysql	mysql	MySQL Database	9	2020-08-13 07:01:20.499012000	2020-08-13 07:01:30.365446000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
mysql	mysql	MySQL Database	9	2020-08-13 07:01:30.882863000	2020-08-13 07:01:40.705224000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
oracle	oracle	Oracle Database	9	2020-08-13 07:11:24.806560000	2020-08-13 07:11:34.371158000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
oracle	oracle	Oracle Database	9	2020-08-13 07:11:34.843570000	2020-08-13 07:11:44.114384000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
postgresql	postgresql	PostgreSQL Database	5	2020-08-13 07:12:31.330322000	2020-08-13 07:12:36.874633000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
postgresql	postgresql	PostgreSQL Database	5	2020-08-13 07:12:37.380634000	2020-08-13 07:12:42.478175000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
sqlserver	sqlserver	MS SQL Server	8	2020-08-13 07:13:49.467267000	2020-08-13 07:13:57.672917000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
sqlserver	sqlserver	MS SQL Server	7	2020-08-13 07:13:58.158129000	2020-08-13 07:14:06.152544000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
