ticker symbol	DBMS	client / embedded	runtime in seconds	start time	end time	host name	no. cores	operating system
ibmdb2	IBM Db2 Database	client	12	2020-08-13 19:14:37.937341000	2020-08-13 19:14:50.542006000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
ibmdb2	IBM Db2 Database	client	12	2020-08-13 19:14:51.395884000	2020-08-13 19:15:03.636988000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
informix	IBM Informix	client	11	2020-08-13 19:19:24.259744000	2020-08-13 19:19:35.587428000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
informix	IBM Informix	client	10	2020-08-13 19:19:36.057778000	2020-08-13 19:19:47.029020000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
mariadb	MariaDB Server	client	5	2020-08-13 19:20:29.000147000	2020-08-13 19:20:34.862581000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
mariadb	MariaDB Server	client	5	2020-08-13 19:20:35.345183000	2020-08-13 19:20:41.190258000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
mimer	Mimer SQL	client	35	2020-08-13 19:21:25.418027000	2020-08-13 19:22:01.103185000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
mimer	Mimer SQL	client	32	2020-08-13 19:22:01.583625000	2020-08-13 19:22:33.740126000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
mysql	MySQL Database	client	10	2020-08-13 19:23:52.423476000	2020-08-13 19:24:02.681949000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
mysql	MySQL Database	client	10	2020-08-13 19:24:03.180613000	2020-08-13 19:24:13.214528000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
oracle	Oracle Database	client	9	2020-08-13 19:33:53.609562000	2020-08-13 19:34:03.309661000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
oracle	Oracle Database	client	9	2020-08-13 19:34:03.829082000	2020-08-13 19:34:13.289672000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
postgresql	PostgreSQL Database	client	5	2020-08-13 19:35:00.611642000	2020-08-13 19:35:06.119048000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
postgresql	PostgreSQL Database	client	5	2020-08-13 19:35:06.580574000	2020-08-13 19:35:11.642223000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
sqlserver	MS SQL Server	client	8	2020-08-13 19:36:18.735984000	2020-08-13 19:36:26.875842000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
sqlserver	MS SQL Server	client	7	2020-08-13 19:36:27.362555000	2020-08-13 19:36:35.321953000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
